"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"1_1629_20241230","15:00:00","15:00:00","10065_2","11",,"0","0",
"1_1629_20241230","15:01:00","15:01:00","10064_2","12",,"0","0",
"1_1629_20241230","15:02:00","15:02:00","10063_2","13",,"0","0",
"1_1629_20241230","15:02:00","15:02:00","10062_2","14",,"0","0",
"1_1629_20241230","15:03:00","15:03:00","10061_2","15",,"0","0",
"1_1629_20241230","15:04:00","15:04:00","10060_2","16",,"0","0",
"1_1629_20241230","15:04:00","15:04:00","10059_2","17",,"0","0",
"1_1629_20241230","15:06:00","15:06:00","10029_2","18",,"0","0",
"1_1629_20241230","15:07:00","15:07:00","10028_2","19",,"0","0",
"1_1629_20241230","15:08:00","15:08:00","10027_2","20",,"0","0",
"1_1629_20241230","15:09:00","15:09:00","10026_2","21",,"0","0",
"1_1629_20241230","15:10:00","15:10:00","10025_2","22",,"0","0",
"1_1629_20241230","15:11:00","15:11:00","10024_2","23",,"0","0",
"1_1629_20241230","15:12:00","15:12:00","10023_2","24",,"0","0",
"1_1629_20241230","15:13:00","15:13:00","10022_2","25",,"0","0",
"1_1629_20241230","15:13:00","15:13:00","10021_2","26",,"0","0",
"1_1629_20241230","15:14:00","15:14:00","10020_2","27",,"0","0",
"1_1629_20241230","15:15:00","15:15:00","10019_2","28",,"0","0",
"1_1629_20241230","15:17:00","15:17:00","226_2","29",,"0","0",
"1_1629_20241230","15:20:00","15:20:00","222_1","30",,"0","0",
"1_1629_20241230","15:23:00","15:23:00","34_1","31",,"0","0",
"1_1629_20241230","15:25:00","15:25:00","18_1","32",,"0","0",
"1_1629_20241230","15:26:00","15:26:00","19_5","33",,"0","0",
"1_1629_20241230","15:29:00","15:29:00","22_1","34",,"0","0",
"1_1629_20241230","15:31:00","15:31:00","27_8","35",,"1","0",
"1_157_20241230","14:30:00","14:30:00","27_15","1",,"0","1",
"1_157_20241230","14:32:00","14:32:00","22_5","2",,"0","0",
"1_157_20241230","14:34:00","14:34:00","19_7","3",,"0","0",
"1_157_20241230","14:37:00","14:37:00","18_7","4",,"0","0",
"1_157_20241230","14:40:00","14:40:00","222_2","5",,"0","0",
"1_157_20241230","14:42:00","14:42:00","226_1","6",,"0","0",
"1_157_20241230","14:44:00","14:44:00","10020_1","7",,"0","0",
"1_157_20241230","14:44:00","14:44:00","10021_1","8",,"0","0",
"1_157_20241230","14:45:00","14:45:00","10022_1","9",,"0","0",
"1_157_20241230","14:45:00","14:45:00","10023_1","10",,"0","0",
"1_157_20241230","14:46:00","14:46:00","10024_1","11",,"0","0",
"1_157_20241230","14:47:00","14:47:00","10025_1","12",,"0","0",
"1_157_20241230","14:47:00","14:47:00","10026_1","13",,"0","0",
"1_157_20241230","14:48:00","14:48:00","10027_1","14",,"0","0",
"1_157_20241230","14:49:00","14:49:00","10028_1","15",,"0","0",
"1_157_20241230","14:50:00","14:50:00","10029_3","16",,"0","0",
"1_157_20241230","14:50:00","14:50:00","10059_1","17",,"0","0",
"1_157_20241230","14:51:00","14:51:00","10060_1","18",,"0","0",
"1_157_20241230","14:52:00","14:52:00","10061_1","19",,"0","0",
"1_157_20241230","14:53:00","14:53:00","10062_1","20",,"0","0",
"1_157_20241230","14:54:00","14:54:00","10063_1","21",,"0","0",
"1_157_20241230","14:55:00","14:55:00","10064_1","22",,"0","0",
"1_157_20241230","14:56:00","14:56:00","10065_1","23",,"0","0",
"1_157_20241230","14:56:00","14:56:00","10066_1","24",,"0","0",
"1_157_20241230","14:57:00","14:57:00","10067_1","25",,"0","0",
"1_157_20241230","14:57:00","14:57:00","10068_1","26",,"0","0",
"1_157_20241230","14:58:00","14:58:00","10069_1","27",,"0","0",
"1_157_20241230","14:58:00","14:58:00","10070_1","28",,"0","0",
"1_157_20241230","14:59:00","14:59:00","10071_1","29",,"0","0",
"1_157_20241230","14:59:00","14:59:00","10072_1","30",,"0","0",
"1_157_20241230","15:00:00","15:00:00","10081_1","31",,"0","0",
"1_157_20241230","15:05:00","15:05:00","10085_1","32",,"0","0",
"1_157_20241230","15:09:00","15:09:00","10086_9","33",,"1","0",
"1_196_20241230","14:11:00","14:11:00","10086_2","1",,"0","1",
"1_196_20241230","14:11:00","14:11:00","10085_2","2",,"0","0",
"1_196_20241230","14:16:00","14:16:00","10081_2","3",,"0","0",
"1_196_20241230","14:16:00","14:16:00","10072_2","4",,"0","0",
"1_196_20241230","14:17:00","14:17:00","10071_2","5",,"0","0",
"1_196_20241230","14:17:00","14:17:00","10070_2","6",,"0","0",
"1_196_20241230","14:18:00","14:18:00","10069_2","7",,"0","0",
"1_196_20241230","14:18:00","14:18:00","10068_2","8",,"0","0",
"1_196_20241230","14:19:00","14:19:00","10067_2","9",,"0","0",
"1_196_20241230","14:19:00","14:19:00","10066_2","10",,"0","0",
"1_196_20241230","14:20:00","14:20:00","10065_2","11",,"0","0",
"1_196_20241230","14:21:00","14:21:00","10064_2","12",,"0","0",
"1_196_20241230","14:22:00","14:22:00","10063_2","13",,"0","0",
"1_196_20241230","14:23:00","14:23:00","10062_2","14",,"0","0",
"1_196_20241230","14:24:00","14:24:00","10061_2","15",,"0","0",
"1_196_20241230","14:25:00","14:25:00","10060_2","16",,"0","0",
"1_196_20241230","14:25:00","14:25:00","10059_2","17",,"0","0",
"1_196_20241230","14:26:00","14:26:00","10029_2","18",,"0","0",
"1_196_20241230","14:27:00","14:27:00","10028_2","19",,"0","0",
"1_196_20241230","14:28:00","14:28:00","10027_2","20",,"0","0",
"1_196_20241230","14:29:00","14:29:00","10026_2","21",,"0","0",
"1_196_20241230","14:30:00","14:30:00","10025_2","22",,"0","0",
"1_196_20241230","14:31:00","14:31:00","10024_2","23",,"0","0",
"1_196_20241230","14:32:00","14:32:00","10023_2","24",,"0","0",
"1_196_20241230","14:33:00","14:33:00","10022_2","25",,"0","0",
"1_196_20241230","14:33:00","14:33:00","10021_2","26",,"0","0",
"1_196_20241230","14:34:00","14:34:00","10020_2","27",,"0","0",
"1_196_20241230","14:35:00","14:35:00","10019_2","28",,"0","0",
"1_196_20241230","14:37:00","14:37:00","226_2","29",,"0","0",
"1_196_20241230","14:40:00","14:40:00","222_1","30",,"0","0",
"1_196_20241230","14:43:00","14:43:00","34_1","31",,"0","0",
"1_196_20241230","14:45:00","14:45:00","18_1","32",,"0","0",
"1_196_20241230","14:46:00","14:46:00","19_5","33",,"0","0",
"1_196_20241230","14:49:00","14:49:00","22_1","34",,"0","0",
"1_196_20241230","14:51:00","14:51:00","27_8","35",,"1","0",
"1_144_20241230","13:47:00","13:47:00","18_7","1",,"0","1",
"1_144_20241230","13:50:00","13:50:00","222_2","2",,"0","0",
"1_144_20241230","13:52:00","13:52:00","226_1","3",,"0","0",
"1_144_20241230","13:54:00","13:54:00","10020_1","4",,"0","0",
"1_144_20241230","13:54:00","13:54:00","10021_1","5",,"0","0",
"1_144_20241230","13:55:00","13:55:00","10022_1","6",,"0","0",
"1_144_20241230","13:55:00","13:55:00","10023_1","7",,"0","0",
"1_144_20241230","13:56:00","13:56:00","10024_1","8",,"0","0",
"1_144_20241230","13:57:00","13:57:00","10025_1","9",,"0","0",
"1_144_20241230","13:57:00","13:57:00","10026_1","10",,"0","0",
"1_144_20241230","13:58:00","13:58:00","10027_1","11",,"0","0",
"1_144_20241230","13:59:00","13:59:00","10028_1","12",,"0","0",
"1_144_20241230","14:00:00","14:00:00","10029_3","13",,"0","0",
"1_144_20241230","14:00:00","14:00:00","10059_1","14",,"0","0",
"1_144_20241230","14:01:00","14:01:00","10060_1","15",,"0","0",
"1_144_20241230","14:02:00","14:02:00","10061_1","16",,"0","0",
"1_144_20241230","14:03:00","14:03:00","10062_1","17",,"0","0",
"1_144_20241230","14:04:00","14:04:00","10063_1","18",,"0","0",
"1_144_20241230","14:05:00","14:05:00","10064_1","19",,"0","0",
"1_144_20241230","14:06:00","14:06:00","10065_1","20",,"0","0",
"1_144_20241230","14:06:00","14:06:00","10066_1","21",,"0","0",
"1_144_20241230","14:07:00","14:07:00","10067_1","22",,"0","0",
"1_144_20241230","14:07:00","14:07:00","10068_1","23",,"0","0",
"1_144_20241230","14:08:00","14:08:00","10069_1","24",,"0","0",
"1_144_20241230","14:08:00","14:08:00","10070_1","25",,"0","0",
"1_144_20241230","14:09:00","14:09:00","10071_1","26",,"0","0",
"1_144_20241230","14:09:00","14:09:00","10072_1","27",,"0","0",
"1_144_20241230","14:10:00","14:10:00","10081_1","28",,"0","0",
"1_144_20241230","14:15:00","14:15:00","10085_1","29",,"0","0",
"1_144_20241230","14:19:00","14:19:00","10086_9","30",,"1","0",
"1_1625_20241230","13:20:00","13:20:00","10072_1","1",,"0","1",
"1_1625_20241230","13:21:00","13:21:00","10081_2","2",,"0","0",
"1_1625_20241230","13:22:00","13:22:00","10080_2","3",,"0","0",
"1_1625_20241230","13:22:00","13:22:00","10079_2","4",,"0","0",
"1_1625_20241230","13:23:00","13:23:00","10078_2","5",,"0","0",
"1_1625_20241230","13:24:00","13:24:00","10077_2","6",,"0","0",
"1_1625_20241230","13:26:00","13:26:00","10076_2","7",,"0","0",
"1_1625_20241230","13:27:00","13:27:00","10075_2","8",,"0","0",
"1_1625_20241230","13:28:00","13:28:00","10074_2","9",,"0","0",
"1_1625_20241230","13:30:00","13:30:00","10073_2","10",,"0","0",
"1_1625_20241230","13:33:00","13:33:00","10032_2","11",,"0","0",
"1_1625_20241230","13:34:00","13:34:00","10031_2","12",,"0","0",
"1_1625_20241230","13:35:00","13:35:00","10030_2","13",,"0","0",
"1_1625_20241230","13:36:00","13:36:00","10029_2","14",,"0","0",
"1_1625_20241230","13:37:00","13:37:00","10028_2","15",,"0","0",
"1_1625_20241230","13:38:00","13:38:00","10027_2","16",,"0","0",
"1_1625_20241230","13:39:00","13:39:00","10026_2","17",,"0","0",
"1_1625_20241230","13:40:00","13:40:00","10025_2","18",,"0","0",
"1_1625_20241230","13:41:00","13:41:00","10024_2","19",,"0","0",
"1_1625_20241230","13:42:00","13:42:00","10023_2","20",,"0","0",
"1_1625_20241230","13:43:00","13:43:00","10022_2","21",,"0","0",
"1_1625_20241230","13:43:00","13:43:00","10021_2","22",,"0","0",
"1_1625_20241230","13:44:00","13:44:00","10020_2","23",,"0","0",
"1_1625_20241230","13:45:00","13:45:00","10019_2","24",,"0","0",
"1_1625_20241230","13:47:00","13:47:00","226_2","25",,"0","0",
"1_1625_20241230","13:50:00","13:50:00","222_1","26",,"0","0",
"1_1625_20241230","13:53:00","13:53:00","34_1","27",,"0","0",
"1_1625_20241230","13:55:00","13:55:00","18_1","28",,"0","0",
"1_1625_20241230","13:56:00","13:56:00","19_5","29",,"0","0",
"1_1625_20241230","13:59:00","13:59:00","22_1","30",,"0","0",
"1_1625_20241230","14:01:00","14:01:00","27_8","31",,"1","0",
"1_146_20241230","12:50:00","12:50:00","27_15","1",,"0","1",
"1_146_20241230","12:52:00","12:52:00","22_5","2",,"0","0",
"1_146_20241230","12:54:00","12:54:00","19_7","3",,"0","0",
"1_146_20241230","12:57:00","12:57:00","18_7","4",,"0","0",
"1_146_20241230","13:00:00","13:00:00","222_2","5",,"0","0",
"1_146_20241230","13:02:00","13:02:00","226_1","6",,"0","0",
"1_146_20241230","13:04:00","13:04:00","10020_1","7",,"0","0",
"1_146_20241230","13:04:00","13:04:00","10021_1","8",,"0","0",
"1_146_20241230","13:05:00","13:05:00","10022_1","9",,"0","0",
"1_146_20241230","13:05:00","13:05:00","10023_1","10",,"0","0",
"1_146_20241230","13:06:00","13:06:00","10024_1","11",,"0","0",
"1_146_20241230","13:07:00","13:07:00","10025_1","12",,"0","0",
"1_146_20241230","13:07:00","13:07:00","10026_1","13",,"0","0",
"1_146_20241230","13:08:00","13:08:00","10027_1","14",,"0","0",
"1_146_20241230","13:09:00","13:09:00","10028_1","15",,"0","0",
"1_146_20241230","13:10:00","13:10:00","10029_3","16",,"0","0",
"1_146_20241230","13:10:00","13:10:00","10059_1","17",,"0","0",
"1_146_20241230","13:11:00","13:11:00","10060_1","18",,"0","0",
"1_146_20241230","13:12:00","13:12:00","10061_1","19",,"0","0",
"1_146_20241230","13:13:00","13:13:00","10062_1","20",,"0","0",
"1_146_20241230","13:14:00","13:14:00","10063_1","21",,"0","0",
"1_146_20241230","13:15:00","13:15:00","10064_1","22",,"0","0",
"1_146_20241230","13:16:00","13:16:00","10065_1","23",,"0","0",
"1_146_20241230","13:16:00","13:16:00","10066_1","24",,"0","0",
"1_146_20241230","13:17:00","13:17:00","10067_1","25",,"0","0",
"1_146_20241230","13:17:00","13:17:00","10068_1","26",,"0","0",
"1_146_20241230","13:18:00","13:18:00","10069_1","27",,"0","0",
"1_146_20241230","13:18:00","13:18:00","10070_1","28",,"0","0",
"1_146_20241230","13:19:00","13:19:00","10071_1","29",,"0","0",
"1_146_20241230","13:19:00","13:19:00","10072_1","30",,"0","0",
"1_146_20241230","13:20:00","13:20:00","10081_1","31",,"0","0",
"1_146_20241230","13:27:00","13:27:00","10104_1","32",,"0","0",
"1_146_20241230","13:28:00","13:28:00","10087_1","33",,"0","0",
"1_146_20241230","13:29:00","13:29:00","10088_1","34",,"0","0",
"1_146_20241230","13:37:00","13:37:00","10089_1","35",,"0","0",
"1_146_20241230","13:40:00","13:40:00","10090_1","36",,"0","0",
"1_146_20241230","13:44:00","13:44:00","10091_1","37",,"0","0",
"1_146_20241230","13:50:00","13:50:00","10092_1","38",,"0","0",
"1_146_20241230","13:51:00","13:51:00","10093_1","39",,"0","0",
"1_146_20241230","13:52:00","13:52:00","10094_1","40",,"0","0",
"1_146_20241230","13:53:00","13:53:00","10095_1","41",,"0","0",
"1_146_20241230","13:55:00","13:55:00","10100_1","42",,"0","0",
"1_146_20241230","13:56:00","13:56:00","10099_1","43",,"0","0",
"1_146_20241230","13:57:00","13:57:00","10098_1","44",,"0","0",
"1_146_20241230","13:57:00","13:57:00","10097_1","45",,"0","0",
"1_146_20241230","14:00:00","14:00:00","10103_1","46",,"0","0",
"1_146_20241230","14:01:00","14:01:00","10102_1","47",,"0","0",
"1_146_20241230","14:02:00","14:02:00","10096_1","48",,"1","0",
"1_1171_20241230","12:41:00","12:41:00","10086_2","1",,"0","1",
"1_1171_20241230","12:41:00","12:41:00","10085_2","2",,"0","0",
"1_1171_20241230","12:46:00","12:46:00","10081_2","3",,"0","0",
"1_1171_20241230","12:46:00","12:46:00","10072_2","4",,"0","0",
"1_1171_20241230","12:47:00","12:47:00","10071_2","5",,"0","0",
"1_1171_20241230","12:47:00","12:47:00","10070_2","6",,"0","0",
"1_1171_20241230","12:48:00","12:48:00","10069_2","7",,"0","0",
"1_1171_20241230","12:48:00","12:48:00","10068_2","8",,"0","0",
"1_1171_20241230","12:49:00","12:49:00","10067_2","9",,"0","0",
"1_1171_20241230","12:49:00","12:49:00","10066_2","10",,"0","0",
"1_1171_20241230","12:50:00","12:50:00","10065_2","11",,"0","0",
"1_1171_20241230","12:51:00","12:51:00","10064_2","12",,"0","0",
"1_1171_20241230","12:52:00","12:52:00","10063_2","13",,"0","0",
"1_1171_20241230","12:52:00","12:52:00","10062_2","14",,"0","0",
"1_1171_20241230","12:53:00","12:53:00","10061_2","15",,"0","0",
"1_1171_20241230","12:54:00","12:54:00","10060_2","16",,"0","0",
"1_1171_20241230","12:54:00","12:54:00","10059_2","17",,"0","0",
"1_1171_20241230","12:56:00","12:56:00","10029_2","18",,"0","0",
"1_1171_20241230","12:57:00","12:57:00","10028_2","19",,"0","0",
"1_1171_20241230","12:58:00","12:58:00","10027_2","20",,"0","0",
"1_1171_20241230","12:59:00","12:59:00","10026_2","21",,"0","0",
"1_1171_20241230","13:00:00","13:00:00","10025_2","22",,"0","0",
"1_1171_20241230","13:01:00","13:01:00","10024_2","23",,"0","0",
"1_1171_20241230","13:02:00","13:02:00","10023_2","24",,"0","0",
"1_1171_20241230","13:03:00","13:03:00","10022_2","25",,"0","0",
"1_1171_20241230","13:03:00","13:03:00","10021_2","26",,"0","0",
"1_1171_20241230","13:04:00","13:04:00","10020_2","27",,"0","0",
"1_1171_20241230","13:05:00","13:05:00","10019_2","28",,"0","0",
"1_1171_20241230","13:07:00","13:07:00","226_2","29",,"0","0",
"1_1171_20241230","13:10:00","13:10:00","222_1","30",,"0","0",
"1_1171_20241230","13:13:00","13:13:00","34_1","31",,"0","0",
"1_1171_20241230","13:15:00","13:15:00","18_1","32",,"0","0",
"1_156_20241230","12:00:00","12:00:00","27_15","1",,"0","1",
"1_156_20241230","12:02:00","12:02:00","22_5","2",,"0","0",
"1_156_20241230","12:04:00","12:04:00","19_7","3",,"0","0",
"1_156_20241230","12:07:00","12:07:00","18_7","4",,"0","0",
"1_156_20241230","12:10:00","12:10:00","222_2","5",,"0","0",
"1_156_20241230","12:12:00","12:12:00","226_1","6",,"0","0",
"1_156_20241230","12:14:00","12:14:00","10020_1","7",,"0","0",
"1_156_20241230","12:14:00","12:14:00","10021_1","8",,"0","0",
"1_156_20241230","12:15:00","12:15:00","10022_1","9",,"0","0",
"1_156_20241230","12:15:00","12:15:00","10023_1","10",,"0","0",
"1_156_20241230","12:16:00","12:16:00","10024_1","11",,"0","0",
"1_156_20241230","12:17:00","12:17:00","10025_1","12",,"0","0",
"1_156_20241230","12:17:00","12:17:00","10026_1","13",,"0","0",
"1_156_20241230","12:18:00","12:18:00","10027_1","14",,"0","0",
"1_156_20241230","12:19:00","12:19:00","10028_1","15",,"0","0",
"1_156_20241230","12:20:00","12:20:00","10029_1","16",,"0","0",
"1_156_20241230","12:21:00","12:21:00","10030_1","17",,"0","0",
"1_156_20241230","12:23:00","12:23:00","10031_1","18",,"0","0",
"1_156_20241230","12:24:00","12:24:00","10032_1","19",,"0","0",
"1_156_20241230","12:25:00","12:25:00","10073_1","20",,"0","0",
"1_156_20241230","12:28:00","12:28:00","10074_1","21",,"0","0",
"1_156_20241230","12:29:00","12:29:00","10075_1","22",,"0","0",
"1_156_20241230","12:30:00","12:30:00","10076_1","23",,"0","0",
"1_156_20241230","12:32:00","12:32:00","10077_1","24",,"0","0",
"1_156_20241230","12:33:00","12:33:00","10078_1","25",,"0","0",
"1_156_20241230","12:34:00","12:34:00","10079_1","26",,"0","0",
"1_156_20241230","12:35:00","12:35:00","10080_1","27",,"0","0",
"1_156_20241230","12:36:00","12:36:00","10081_1","28",,"0","0",
"1_156_20241230","12:36:00","12:36:00","10072_2","29",,"0","0",
"1_156_20241230","12:40:00","12:40:00","10071_9","30",,"1","0",
"1_1167_20241230","11:51:00","11:51:00","10086_2","1",,"0","1",
"1_1167_20241230","11:51:00","11:51:00","10085_2","2",,"0","0",
"1_1167_20241230","11:56:00","11:56:00","10081_2","3",,"0","0",
"1_1167_20241230","11:56:00","11:56:00","10072_2","4",,"0","0",
"1_1167_20241230","11:57:00","11:57:00","10071_2","5",,"0","0",
"1_1167_20241230","11:57:00","11:57:00","10070_2","6",,"0","0",
"1_1167_20241230","11:58:00","11:58:00","10069_2","7",,"0","0",
"1_1167_20241230","11:58:00","11:58:00","10068_2","8",,"0","0",
"1_1167_20241230","11:59:00","11:59:00","10067_2","9",,"0","0",
"1_1167_20241230","11:59:00","11:59:00","10066_2","10",,"0","0",
"1_1167_20241230","12:00:00","12:00:00","10065_2","11",,"0","0",
"1_1167_20241230","12:01:00","12:01:00","10064_2","12",,"0","0",
"1_1167_20241230","12:02:00","12:02:00","10063_2","13",,"0","0",
"1_1167_20241230","12:02:00","12:02:00","10062_2","14",,"0","0",
"1_1167_20241230","12:03:00","12:03:00","10061_2","15",,"0","0",
"1_1167_20241230","12:04:00","12:04:00","10060_2","16",,"0","0",
"1_1167_20241230","12:04:00","12:04:00","10059_2","17",,"0","0",
"1_1167_20241230","12:06:00","12:06:00","10029_2","18",,"0","0",
"1_1167_20241230","12:07:00","12:07:00","10028_2","19",,"0","0",
"1_1167_20241230","12:08:00","12:08:00","10027_2","20",,"0","0",
"1_1167_20241230","12:09:00","12:09:00","10026_2","21",,"0","0",
"1_1167_20241230","12:10:00","12:10:00","10025_2","22",,"0","0",
"1_1167_20241230","12:11:00","12:11:00","10024_2","23",,"0","0",
"1_1167_20241230","12:12:00","12:12:00","10023_2","24",,"0","0",
"1_1167_20241230","12:13:00","12:13:00","10022_2","25",,"0","0",
"1_1167_20241230","12:13:00","12:13:00","10021_2","26",,"0","0",
"1_1167_20241230","12:14:00","12:14:00","10020_2","27",,"0","0",
"1_1167_20241230","12:15:00","12:15:00","10019_2","28",,"0","0",
"1_1167_20241230","12:17:00","12:17:00","226_2","29",,"0","0",
"1_1167_20241230","12:20:00","12:20:00","222_1","30",,"0","0",
"1_1167_20241230","12:23:00","12:23:00","34_1","31",,"0","0",
"1_1167_20241230","12:25:00","12:25:00","18_1","32",,"0","0",
"1_1167_20241230","12:26:00","12:26:00","19_5","33",,"0","0",
"1_1167_20241230","12:29:00","12:29:00","22_1","34",,"0","0",
"1_1167_20241230","12:31:00","12:31:00","27_8","35",,"1","0",
"1_129_20241230","11:10:00","11:10:00","27_15","1",,"0","1",
"1_129_20241230","11:12:00","11:12:00","22_5","2",,"0","0",
"1_129_20241230","11:14:00","11:14:00","19_7","3",,"0","0",
"1_129_20241230","11:17:00","11:17:00","18_7","4",,"0","0",
"1_129_20241230","11:20:00","11:20:00","222_2","5",,"0","0",
"1_129_20241230","11:22:00","11:22:00","226_1","6",,"0","0",
"1_129_20241230","11:24:00","11:24:00","10020_1","7",,"0","0",
"1_129_20241230","11:24:00","11:24:00","10021_1","8",,"0","0",
"1_129_20241230","11:25:00","11:25:00","10022_1","9",,"0","0",
"1_129_20241230","11:25:00","11:25:00","10023_1","10",,"0","0",
"1_129_20241230","11:26:00","11:26:00","10024_1","11",,"0","0",
"1_129_20241230","11:27:00","11:27:00","10025_1","12",,"0","0",
"1_129_20241230","11:27:00","11:27:00","10026_1","13",,"0","0",
"1_129_20241230","11:28:00","11:28:00","10027_1","14",,"0","0",
"1_129_20241230","11:29:00","11:29:00","10028_1","15",,"0","0",
"1_129_20241230","11:30:00","11:30:00","10029_3","16",,"0","0",
"1_129_20241230","11:30:00","11:30:00","10059_1","17",,"0","0",
"1_129_20241230","11:31:00","11:31:00","10060_1","18",,"0","0",
"1_129_20241230","11:32:00","11:32:00","10061_1","19",,"0","0",
"1_129_20241230","11:33:00","11:33:00","10062_1","20",,"0","0",
"1_129_20241230","11:34:00","11:34:00","10063_1","21",,"0","0",
"1_129_20241230","11:35:00","11:35:00","10064_1","22",,"0","0",
"1_129_20241230","11:36:00","11:36:00","10065_1","23",,"0","0",
"1_129_20241230","11:36:00","11:36:00","10066_1","24",,"0","0",
"1_129_20241230","11:37:00","11:37:00","10067_1","25",,"0","0",
"1_129_20241230","11:37:00","11:37:00","10068_1","26",,"0","0",
"1_129_20241230","11:38:00","11:38:00","10069_1","27",,"0","0",
"1_129_20241230","11:38:00","11:38:00","10070_1","28",,"0","0",
"1_129_20241230","11:39:00","11:39:00","10071_1","29",,"0","0",
"1_129_20241230","11:39:00","11:39:00","10072_1","30",,"0","0",
"1_129_20241230","11:40:00","11:40:00","10081_1","31",,"0","0",
"1_129_20241230","11:45:00","11:45:00","10085_1","32",,"0","0",
"1_129_20241230","11:49:00","11:49:00","10086_9","33",,"1","0",
"1_1624_20241230","11:00:00","11:00:00","10072_1","1",,"0","1",
"1_1624_20241230","11:01:00","11:01:00","10081_2","2",,"0","0",
"1_1624_20241230","11:02:00","11:02:00","10080_2","3",,"0","0",
"1_1624_20241230","11:02:00","11:02:00","10079_2","4",,"0","0",
"1_1624_20241230","11:03:00","11:03:00","10078_2","5",,"0","0",
"1_1624_20241230","11:04:00","11:04:00","10077_2","6",,"0","0",
"1_1624_20241230","11:06:00","11:06:00","10076_2","7",,"0","0",
"1_1624_20241230","11:07:00","11:07:00","10075_2","8",,"0","0",
"1_1624_20241230","11:08:00","11:08:00","10074_2","9",,"0","0",
"1_1624_20241230","11:10:00","11:10:00","10073_2","10",,"0","0",
"1_1624_20241230","11:13:00","11:13:00","10032_2","11",,"0","0",
"1_1624_20241230","11:14:00","11:14:00","10031_2","12",,"0","0",
"1_1624_20241230","11:15:00","11:15:00","10030_2","13",,"0","0",
"1_1624_20241230","11:16:00","11:16:00","10029_2","14",,"0","0",
"1_1624_20241230","11:17:00","11:17:00","10028_2","15",,"0","0",
"1_1624_20241230","11:18:00","11:18:00","10027_2","16",,"0","0",
"1_1624_20241230","11:19:00","11:19:00","10026_2","17",,"0","0",
"1_1624_20241230","11:20:00","11:20:00","10025_2","18",,"0","0",
"1_1624_20241230","11:21:00","11:21:00","10024_2","19",,"0","0",
"1_1624_20241230","11:22:00","11:22:00","10023_2","20",,"0","0",
"1_1624_20241230","11:23:00","11:23:00","10022_2","21",,"0","0",
"1_1624_20241230","11:23:00","11:23:00","10021_2","22",,"0","0",
"1_1624_20241230","11:24:00","11:24:00","10020_2","23",,"0","0",
"1_1624_20241230","11:25:00","11:25:00","10019_2","24",,"0","0",
"1_1624_20241230","11:27:00","11:27:00","226_2","25",,"0","0",
"1_1624_20241230","11:30:00","11:30:00","222_1","26",,"0","0",
"1_1624_20241230","11:33:00","11:33:00","34_1","27",,"0","0",
"1_1624_20241230","11:35:00","11:35:00","18_1","28",,"0","0",
"1_1624_20241230","11:36:00","11:36:00","19_5","29",,"0","0",
"1_1624_20241230","11:39:00","11:39:00","22_1","30",,"0","0",
"1_1624_20241230","11:41:00","11:41:00","27_8","31",,"1","0",
"1_142_20241230","10:30:00","10:30:00","27_15","1",,"0","1",
"1_142_20241230","10:32:00","10:32:00","22_5","2",,"0","0",
"1_142_20241230","10:34:00","10:34:00","19_7","3",,"0","0",
"1_142_20241230","10:37:00","10:37:00","18_7","4",,"0","0",
"1_142_20241230","10:40:00","10:40:00","222_2","5",,"0","0",
"1_142_20241230","10:42:00","10:42:00","226_1","6",,"0","0",
"1_142_20241230","10:44:00","10:44:00","10020_1","7",,"0","0",
"1_142_20241230","10:44:00","10:44:00","10021_1","8",,"0","0",
"1_142_20241230","10:45:00","10:45:00","10022_1","9",,"0","0",
"1_142_20241230","10:45:00","10:45:00","10023_1","10",,"0","0",
"1_142_20241230","10:46:00","10:46:00","10024_1","11",,"0","0",
"1_142_20241230","10:47:00","10:47:00","10025_1","12",,"0","0",
"1_142_20241230","10:47:00","10:47:00","10026_1","13",,"0","0",
"1_142_20241230","10:48:00","10:48:00","10027_1","14",,"0","0",
"1_142_20241230","10:49:00","10:49:00","10028_1","15",,"0","0",
"1_142_20241230","10:50:00","10:50:00","10029_3","16",,"0","0",
"1_142_20241230","10:50:00","10:50:00","10059_1","17",,"0","0",
"1_142_20241230","10:51:00","10:51:00","10060_1","18",,"0","0",
"1_142_20241230","10:52:00","10:52:00","10061_1","19",,"0","0",
"1_142_20241230","10:53:00","10:53:00","10062_1","20",,"0","0",
"1_142_20241230","10:54:00","10:54:00","10063_1","21",,"0","0",
"1_142_20241230","10:55:00","10:55:00","10064_1","22",,"0","0",
"1_142_20241230","10:56:00","10:56:00","10065_1","23",,"0","0",
"1_142_20241230","10:56:00","10:56:00","10066_1","24",,"0","0",
"1_142_20241230","10:57:00","10:57:00","10067_1","25",,"0","0",
"1_142_20241230","10:57:00","10:57:00","10068_1","26",,"0","0",
"1_142_20241230","10:58:00","10:58:00","10069_1","27",,"0","0",
"1_142_20241230","10:58:00","10:58:00","10070_1","28",,"0","0",
"1_142_20241230","10:59:00","10:59:00","10071_1","29",,"0","0",
"1_142_20241230","10:59:00","10:59:00","10072_1","30",,"0","0",
"1_142_20241230","11:00:00","11:00:00","10081_1","31",,"0","0",
"1_142_20241230","11:05:00","11:05:00","10085_1","32",,"0","0",
